name,address,city,state,zip_code,country,region,phone,email,website,status
B.L.R. Comics,171 East Huron Avenue,Bad Axe,MI,48413,USA,Midwest,(989) 975-2834,b.l.r.comics@gmail.com,facebook.com/profile.php?id=61563181840561,Open
BAMF Comics,101 Carolina Ave,Crewe,VA,23930,USA,Southeast,(434) 538-0055,,bamf-comics.mybigcommerce.com,Open
Baby Gorilla Comics and Collectibles,424 W Lincoln Hwy Suite 203,Penndel,PA,19047,USA,Northeast,(267) 461-1335,,babygorillacomics.com,Open
Back To the Past Comics,20770 Parker St,Farmington Hills,MI,48336,USA,Midwest,(313) 533-3130,frontcounter@gobacktothepast.com,gobacktothepast.com,Moved
Bad Dog Comics,405 W Main St,Albemarle,NC,28001,USA,Southeast,(704) 982-4708,emyers@baddogcomics.com,instagram.com/baddogcomics,Open
BamPowComics & Collectibles,8228 Mayfield Rd Suite 2B,Chesterland,OH,44026,USA,Midwest,(440) 999-0106,,bampowcomics.org,Open
Bankston's Comics and Collectibles,1321 S Valley Mills Dr,Waco,TX,76711,USA,Southwest,(254) 755-0070,Info@bankstons.com,bankstons.com,Open
Barbarian Comics,11242 Triangle Ln,Wheaton,MD,20902,USA,Northeast,(301) 946-4184,info@barbariancomics.com,barbariancomics.com,Open
Bartertown Collectibles,2235 Empire Blvd Ste 3,Webster,NY,14580,USA,Northeast,(585) 201-9084,bartertowncollectibles@yahoo.com,facebook.com/bartertown.collectibles,Open
Basement Bar Collectibles,1116 Main St Suite A,Benton,KY,42025,USA,Southeast,(270) 387-0122,basementbarcollectibles@gmail.com,basementbarcollectibles.com,Open
Batcave Treasures and Toys,7535 US-64,Bartlett,TN,38133,USA,Southeast,(815) 514-6104,,batcavetreasuresandtoys.com,Open
BearCave CCG,8820 Reseda Blvd,Northridge,CA,91324,USA,West,661-425-4810,,bearcaveccg.com,Open
Bearded Comics & Collectibles,101 E Main St,Crawfordsville,IN,47933,USA,Midwest,206-302-8851,Beardedcandc@gmail.com,facebook.com/beardedcandc,Open
Beardy Weirdy's Comics,325 McGill Ave NW,Concord,NC,28027,USA,Southeast,704-242-1119,beardyweirdyscomicsandtoys@gmail.com,facebook.com/beardyweirdyscomics,Open
Bedrock City Comic Co,4831 Hwy 6,Missouri City,TX,77459,USA,Southwest,832-987-1994,bedrock6@bedrockcity.com,bedrockcity.com,Open
Bedrock City Comic Co.,1266 N Fry Rd,Houston,TX,77084,USA,Southwest,713-628-8684,bedrock7@bedrockcity.com,bedrockcity.com,Open
Bedrock City Comic Company,102 W Bay Area Blvd,Webster,TX,77598,USA,Southwest,281-557-2748,bedrock4@bedrockcity.com,bedrockcity.com,Open
Bedrock City Comic Company,6516 Westheimer Rd Ste D,Houston,TX,77057,USA,Southwest,713-780-0675,bedrock@bedrockcity.com,bedrockcity.com,Open
Bender's Books & Cards,22 S Mallory St,Hampton,VA,23663,USA,Southeast,757-723-3741,,facebook.com/benders,Open
Bennie's Comic Books & Sports Cards,462 N Sharpsville Ave,Sharon,PA,16146,USA,Northeast,724-347-3390,crah@infonline.net,bennies-comic-book-sports.business.site,Open
Bent Wookee Comix,127 Fairfield Ave,Johnstown,PA,15906,USA,Northeast,814-539-0085,bwilt@hotmail.com,facebook.com/BENTWOOKEECOMIX,Open
Berzerk Comics,6823 S US Hwy 1,Port Saint Lucie,FL,34952,USA,Southeast,772-530-3079,berzerkcomics@outlook.com,berzerkcomics.com,Open
Beyond Tomorrow Comics,327 N Northwest Hwy,Palatine,IL,60067,USA,Midwest,847-705-6633,beyondtomorrowcomics@gmail.com,linktr.ee/beyondtomorrowcomics,Open
Big Alpaca Comics,5885 Babcock Rd,San Antonio,TX,78240,USA,Southwest,726-300-2833,info@bigalpacacomics.com,bigalpacacomics.com,Open
Big Apple Comics & Collectibles,4561 S Western St,Amarillo,TX,79109,USA,Southwest,806-353-3078,george.cortinez@gmail.com,bigapplecomics.com,Open
Big Bang Comics and Collectibles,437 Broad St,Sewickley,PA,15143,USA,Northeast,412-259-8742,bigbangcomicsandcollectibles@gmail.com,bigbangcomicsandcollectibles.com,Open
Capitol City Comic Shop,177 Eastern Blvd # A,Montgomery,AL,36117,USA,Southeast,334-215-3335,,instagram.com/capitol_city_comics,Moved
Comic World,1265 S Cotner Blvd #18,Lincoln,NE,68510,USA,Midwest,(402) 466-6066,m.brunton3@ntlworld.com,comicworldnebraska.com,Moved
East Bay Comics,116 Union St,Providence,RI,2903,USA,Northeast,401-310-0505,ebcomix@gmail.com,ebcomix.com,Moved
Fisk Comics,16254 Whittier Blvd,Whittier,CA,90603,USA,West,562-693-1309,,instagram.com/fiskcomics,Moved
